design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_MAX_FANOUT,SYNTH_STRATEGY
sv_core,core,matrix_config_33,flow completed,0h8m41s0ms,0h6m27s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,782.11,3015,0,0,0,0,0,0,0,9,8,0,-1,-1,152156,27605,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5982,1586,128,2116,3444,13256,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,9.04,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_34,flow completed,0h8m55s0ms,0h6m42s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,776.34,3015,0,0,0,0,0,0,0,10,10,0,-1,-1,152243,27677,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5978,1586,151,2146,3444,13305,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_35,flow completed,0h8m48s0ms,0h6m35s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,764.35,3015,0,0,0,0,0,0,0,10,9,0,-1,-1,152557,27708,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5963,1586,202,2179,3444,13374,110505.984,-1,-1,-1,0.00442,0.00373,2.43e-08,-1,-1,-1,8.98,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_36,flow completed,0h8m25s0ms,0h6m16s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,765.54,3015,0,0,0,0,0,0,0,8,7,0,-1,-1,151806,27476,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,6000,1586,103,2090,3444,13223,110505.984,-1,-1,-1,0.00442,0.00371,2.43e-08,-1,-1,-1,9.01,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_37,flow completed,0h8m41s0ms,0h6m26s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,781.97,3015,0,0,0,0,0,0,0,9,8,0,-1,-1,152156,27605,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5982,1586,128,2116,3444,13256,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,9.04,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_38,flow completed,0h8m53s0ms,0h6m44s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,776.02,3015,0,0,0,0,0,0,0,10,10,0,-1,-1,152243,27677,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5978,1586,151,2146,3444,13305,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_39,flow completed,0h8m48s0ms,0h6m35s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,760.95,3015,0,0,0,0,0,0,0,10,9,0,-1,-1,152557,27708,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5963,1586,202,2179,3444,13374,110505.984,-1,-1,-1,0.00442,0.00373,2.43e-08,-1,-1,-1,8.98,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_40,flow completed,0h8m24s0ms,0h6m16s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,767.85,3015,0,0,0,0,0,0,0,8,7,0,-1,-1,151806,27476,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,6000,1586,103,2090,3444,13223,110505.984,-1,-1,-1,0.00442,0.00371,2.43e-08,-1,-1,-1,9.01,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_41,flow completed,0h8m36s0ms,0h6m26s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,781.79,3015,0,0,0,0,0,0,0,9,8,0,-1,-1,152156,27605,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5982,1586,128,2116,3444,13256,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,9.04,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_42,flow completed,0h8m50s0ms,0h6m41s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,776.05,3015,0,0,0,0,0,0,0,10,10,0,-1,-1,152243,27677,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5978,1586,151,2146,3444,13305,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_43,flow completed,0h8m47s0ms,0h6m34s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,763.29,3015,0,0,0,0,0,0,0,10,9,0,-1,-1,152557,27708,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5963,1586,202,2179,3444,13374,110505.984,-1,-1,-1,0.00442,0.00373,2.43e-08,-1,-1,-1,8.98,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_44,flow completed,0h8m27s0ms,0h6m18s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,765.36,3015,0,0,0,0,0,0,0,8,7,0,-1,-1,151806,27476,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,6000,1586,103,2090,3444,13223,110505.984,-1,-1,-1,0.00442,0.00371,2.43e-08,-1,-1,-1,9.01,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_45,flow completed,0h8m36s0ms,0h6m26s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,781.96,3015,0,0,0,0,0,0,0,9,8,0,-1,-1,152156,27605,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5982,1586,128,2116,3444,13256,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,9.04,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_46,flow completed,0h8m50s0ms,0h6m41s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,775.73,3015,0,0,0,0,0,0,0,10,10,0,-1,-1,152243,27677,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5978,1586,151,2146,3444,13305,110505.984,-1,-1,-1,0.00442,0.00372,2.43e-08,-1,-1,-1,8.99,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
sv_core,core,matrix_config_47,flow completed,0h8m44s0ms,0h6m34s0ms,56228.57142857143,0.1225,28114.285714285714,31.48,-1,761.32,3015,0,0,0,0,0,0,0,10,9,0,-1,-1,152557,27708,0.0,-1,-1,-1,0.0,0.0,-1,-1,-1,0.0,114302726.0,0.0,34.93,32.92,13.03,13.9,2.5,3028,7760,228,4960,0,0,0,3506,56,181,63,160,468,138,39,620,547,442,24,5963,1586,202,2179,3444,13374,110505.984,-1,-1,-1,0.00442,0.00373,2.43e-08,-1,-1,-1,8.98,12.0,83.33333333333333,12,1,50,153.18,153.6,0.3,1,0.6,0,sky130_fd_sc_hd,30,AREA 0
